Nom,Prénom,Projet,Spécialité,Hobby,Nombre d'années d'expérience,Défaut,Qualité,Couleur préférée,Plat préféré,Boisson préférée,Langage préféré
James,Traoré,DeepLearningX,Network Engineering,Photographie,4,Procrastination,Rigueur,Bleu,Tacos,Eau,Python
Ava,Martin,CodeCraft,Data Science,Peinture,2,Impatience,Créativité,Vert,Riz Frit,Jus d'orange,Python
Benjamin,Bernard,PixelPerfect,Mobile Development,Course à pied,7,Timidité,Empathie,Rouge,Lasagnes,Coca-Cola,Kotlin
Isabelle,Thomas,SecureNet,AI/ML Engineering,Natation,3,Distraction,Curiosité,Noir,Curry,Limonade,Rust
Sékou,Petit,AgriTech+,DevOps,Jardinage,5,Perfectionnisme,Persévérance,Violet,Tajine,Biere,Go
Manon,Durand,SafeCity,Cybersecurity,Échecs,8,Têtu,Optimisme,Jaune,Grillades,Jus d'orange,PHP
Lucas,Leroy,EduBoost,Web Development,Yoga,10,Trop bavard,Adaptabilité,Rose,Couscous,Café,JavaScript
Chloé,Moreau,FinTrack,Data Science,Bénévolat,6,Manque d'organisation,Sens de l'écoute,Gris,Pizza,Thé,Python
Antoine,Garcia,HealthConnect,Mobile Development,Lecture,4,Anxiété,Leadership,Blanc,Sushi,Eau,Java
Sarah,Keita,GreenEnergy,Cloud Architecture,Football,2,Indécision,Autonomie,Bleu,Burger,Smoothies,C#
John,Simon,SmartLogistics,Embedded Systems,Gaming,9,Sarcasme,Honnêteté,Vert,Thieboudienne,Jus de Bissap,C++
Sophie,Laurent,DataPulse,UI/UX Design,Danse,1,Rêveur,Patience,Rouge,Pâtes Carbonara,Café,HTML/CSS
David,Michel,AI_Innovate,Blockchain Development,Voyage,11,Procrastination,Rigueur,Noir,Poulet Yassa,Thé,Solidity
Mariam,Martinez,QuantumLeap,Network Engineering,Randonnée,0,Impatience,Créativité,Violet,Tacos,Eau,Python
Pierre,Rodriguez,UrbanFlow,Data Science,Cuisine,3,Timidité,Empathie,Jaune,Riz Frit,Jus d'orange,Python
Emily,Lee,OceanClean,Mobile Development,Musique,5,Distraction,Curiosité,Rose,Lasagnes,Coca-Cola,Kotlin
Fatou,Kim,SpaceLink,AI/ML Engineering,Photographie,8,Perfectionnisme,Persévérance,Gris,Curry,Limonade,Rust
Moussa,Chen,BioMetrics,DevOps,Peinture,6,Têtu,Optimisme,Blanc,Tajine,Biere,Go
Marie,Sow,SmartGrid,Cybersecurity,Course à pied,4,Trop bavard,Adaptabilité,Bleu,Grillades,Jus d'orange,PHP
Dubois,Antoine,AgriTech+,Dev Web,Lecture,5,Perfectionnisme,Créativité,Bleu,Pizza,Café,Python
Ndiaye,Aissatou,SafeCity,Data,Football,8,Procrastinateur,Rigueur,Vert,Thieboudienne,Thé,JavaScript
Smith,Emily,EduBoost,IA,Gaming,3,Impatience,Esprit d'équipe,Rouge,Sushi,Jus d'orange,Java
Diallo,Moussa,FinTrack,Cybersécurité,Coding,10,Timidité,Adaptabilité,Noir,Couscous,Eau gazeuse,PHP
Garcia,Jessica,HealthConnect,Mobile,Danse,2,Entêtement,Empathie,Rose,Burger,Coca-Cola,Swift
Traoré,Fatoumata,GreenPulse,Cloud,Voyage,7,Désorganisation,Persévérance,Jaune,Poulet Yassa,Limonade,Go
Johnson,Michael,SmartGrid,DevOps,Natation,12,Susceptibilité,Optimisme,Blanc,Lasagnes,Jus de pomme,Rust
Koné,Cheikh,UrbanFlow,UI/UX Design,Cuisine,6,Bavard,Curiosité,Violet,Tajine,Eau minérale,C#
Martinez,Sarah,CyberGuard,QA Automation,Randonnée,4,Rêveur,Sens de l'humour,Orange,Ramen,Smoothie,Kotlin
Silva,Chris,DataInsight,Product Management,Photographie,9,Critiqueur,Autonomie,Gris,Paella,Chocolat chaud,Python
Dubois,Lucas,FutureLab,Data,Musique,1,Introverti,Organisation,Bleu,Curry,Café,JavaScript
Williams,Emma,QuantumLeap,Dev Web,Yoga,11,Distrait,Leadership,Vert,Choucroute,Thé,Java
Moreau,Gabriel,EcoInnov,DevOps,Écriture,5,Insouciant,Patience,Rouge,Cassoulet,Jus d'orange,PHP
Sow,Aminata,ConnectBridge,IA,Jardinage,7,Maniaque,Écoute,Noir,Bò bún,Eau gazeuse,Go
Brown,Noah,AeroDrive,Mobile,Peinture,3,Autoritaire,Sens critique,Rose,Tacos,Coca-Cola,Swift
Miller,Chloe,BioSense,Cybersécurité,Cinéma,8,Perfectionnisme,Créativité,Jaune,Nasi Goreng,Limonade,Rust
Cissé,Omar,MediCareX,Cloud,VTT,6,Procrastinateur,Rigueur,Blanc,Pizza,Jus de pomme,C#
Keita,Coumba,RetailFlow,UI/UX Design,Pêche,4,Impatience,Esprit d'équipe,Violet,Pâtes Carbonara,Eau minérale,Kotlin
Durand,Juliette,LogiChain,QA Automation,Échecs,9,Timidité,Adaptabilité,Orange,Couscous,Smoothie,Python
Leroy,Ryan,SportifyAI,Product Management,Course à pied,2,Entêtement,Empathie,Gris,Thieboudienne,Chocolat chaud,JavaScript
Martin,Léa,AI_for_Good,Data,Lecture,7,Désorganisation,Persévérance,Bleu,Sushi,Café,Java
Bernard,Sophie,Digital_Twin,Dev Web,Football,10,Susceptibilité,Optimisme,Vert,Burger,Thé,PHP
Thomas,Hugo,BlockSecure,IA,Gaming,4,Bavard,Curiosité,Rouge,Salade César,Jus d'orange,Go
Petit,Chloé,Smart_Mobility,Mobile,Coding,6,Rêveur,Sens de l'humour,Noir,Poulet Yassa,Eau gazeuse,Swift
Diallo,Mathieu,Green_Energy_X,Cybersécurité,Danse,1,Critiqueur,Autonomie,Rose,Lasagnes,Coca-Cola,Rust
Traoré,Manon,AgriTech+,Cloud,Voyage,9,Introverti,Organisation,Jaune,Tajine,Limonade,C#
Ndiaye,Amadou,SafeCity,DevOps,Natation,5,Distrait,Leadership,Blanc,Ramen,Jus de pomme,Kotlin
Koné,Mariam,EduBoost,UI/UX Design,Cuisine,8,Insouciant,Patience,Violet,Paella,Eau minérale,Python
Touré,Lamine,FinTrack,QA Automation,Randonnée,3,Maniaque,Écoute,Orange,Curry,Smoothie,JavaScript
Smith,David,HealthConnect,Product Management,Photographie,11,Autoritaire,Sens critique,Gris,Choucroute,Chocolat chaud,Java
Johnson,Emily,GreenPulse,Data,Musique,6,Perfectionnisme,Créativité,Bleu,Cassoulet,Café,PHP
Williams,Jessica,SmartGrid,Dev Web,Yoga,2,Procrastinateur,Rigueur,Vert,Bò bún,Thé,Go
Brown,Michael,UrbanFlow,IA,Écriture,7,Impatience,Esprit d'équipe,Rouge,Tacos,Jus d'orange,Swift
Garcia,Sarah,CyberGuard,Mobile,Jardinage,10,Timidité,Adaptabilité,Noir,Nasi Goreng,Eau gazeuse,Rust
Silva,Chris,DataInsight,Cybersécurité,Peinture,5,Entêtement,Empathie,Rose,Pizza,Coca-Cola,C#
Miller,Chloe,FutureLab,Cloud,Cinéma,8,Désorganisation,Persévérance,Jaune,Pâtes Carbonara,Limonade,Kotlin
Davis,Lucas,QuantumLeap,DevOps,VTT,3,Susceptibilité,Optimisme,Blanc,Couscous,Jus de pomme,Python
Martinez,Emma,EcoInnov,UI/UX Design,Pêche,12,Bavard,Curiosité,Violet,Thieboudienne,Eau minérale,JavaScript
Lee,Gabriel,ConnectBridge,QA Automation,Échecs,7,Rêveur,Sens de l'humour,Orange,Sushi,Smoothie,Java
Durand,Alice,AeroDrive,Product Management,Course à pied,4,Critiqueur,Autonomie,Gris,Burger,Chocolat chaud,PHP
Leroy,Théo,BioSense,Data,Lecture,9,Introverti,Organisation,Bleu,Salade César,Café,Go
Moreau,Jeanne,MediCareX,Dev Web,Football,1,Distrait,Leadership,Vert,Poulet Yassa,Thé,Swift
Fournier,Mohamed,RetailFlow,IA,Gaming,6,Insouciant,Patience,Rouge,Lasagnes,Jus d'orange,Rust
Roux,Sofia,LogiChain,Mobile,Coding,8,Maniaque,Écoute,Noir,Tajine,Eau gazeuse,C#
Camara,Pierre,SportifyAI,Cybersécurité,Danse,3,Autoritaire,Sens critique,Rose,Ramen,Coca-Cola,Kotlin
Diop,Juliette,AI_for_Good,Cloud,Voyage,11,Perfectionnisme,Créativité,Jaune,Paella,Limonade,Python
Cissé,Ryan,Digital_Twin,DevOps,Natation,5,Procrastinateur,Rigueur,Blanc,Curry,Jus de pomme,JavaScript
Sow,Grace,BlockSecure,UI/UX Design,Cuisine,7,Impatience,Esprit d'équipe,Violet,Choucroute,Eau minérale,Java
Keita,Liam,Smart_Mobility,QA Automation,Randonnée,2,Timidité,Adaptabilité,Orange,Cassoulet,Smoothie,PHP
Ahmed,Ava,Green_Energy_X,Product Management,Photographie,10,Entêtement,Empathie,Gris,Bò bún,Chocolat chaud,Go
Wang,Noah,AgriTech+,Data,Musique,4,Désorganisation,Persévérance,Bleu,Tacos,Café,Swift
Kim,Chloe,SafeCity,Dev Web,Yoga,6,Susceptibilité,Optimisme,Vert,Nasi Goreng,Thé,Rust
Nguyen,Lucas,EduBoost,IA,Écriture,1,Bavard,Curiosité,Rouge,Pizza,Jus d'orange,C#
Müller,Emma,FinTrack,Mobile,Jardinage,9,Rêveur,Sens de l'humour,Noir,Pâtes Carbonara,Eau gazeuse,Kotlin
Dubois,Antoine,HealthConnect,Cybersécurité,Peinture,5,Critiqueur,Autonomie,Rose,Couscous,Coca-Cola,Python
Martin,Léa,GreenPulse,Cloud,Cinéma,8,Introverti,Organisation,Jaune,Thieboudienne,Limonade,JavaScript
Bernard,Sophie,SmartGrid,DevOps,VTT,3,Distrait,Leadership,Blanc,Sushi,Jus de pomme,Java
Thomas,Hugo,UrbanFlow,UI/UX Design,Pêche,12,Insouciant,Patience,Violet,Burger,Eau minérale,PHP
Petit,Chloé,CyberGuard,QA Automation,Échecs,7,Maniaque,Écoute,Orange,Salade César,Smoothie,Go
Diallo,Mathieu,DataInsight,Product Management,Course à pied,4,Autoritaire,Sens critique,Gris,Poulet Yassa,Chocolat chaud,Swift
Traoré,Manon,FutureLab,Data,Lecture,9,Perfectionnisme,Créativité,Bleu,Lasagnes,Café,Rust
Ndiaye,Amadou,QuantumLeap,Dev Web,Football,1,Procrastinateur,Rigueur,Vert,Tajine,Thé,C#
Koné,Mariam,EcoInnov,IA,Gaming,6,Impatience,Esprit d'équipe,Rouge,Ramen,Jus d'orange,Kotlin
Touré,Lamine,ConnectBridge,Mobile,Coding,8,Timidité,Adaptabilité,Noir,Paella,Eau gazeuse,Python
Smith,David,AeroDrive,Cybersécurité,Danse,3,Entêtement,Empathie,Rose,Curry,Coca-Cola,JavaScript
Johnson,Emily,BioSense,Cloud,Voyage,11,Désorganisation,Persévérance,Jaune,Choucroute,Limonade,Java
Williams,Jessica,MediCareX,DevOps,Natation,5,Susceptibilité,Optimisme,Blanc,Cassoulet,Jus de pomme,PHP
Brown,Michael,RetailFlow,UI/UX Design,Cuisine,7,Bavard,Curiosité,Violet,Bò bún,Eau minérale,Go
Garcia,Sarah,LogiChain,QA Automation,Randonnée,2,Rêveur,Sens de l'humour,Orange,Tacos,Smoothie,Swift
Silva,Chris,SportifyAI,Product Management,Photographie,10,Critiqueur,Autonomie,Gris,Nasi Goreng,Chocolat chaud,Rust
Miller,Chloe,AI_for_Good,Data,Musique,4,Introverti,Organisation,Bleu,Pizza,Café,C#
Davis,Lucas,Digital_Twin,Dev Web,Yoga,6,Distrait,Leadership,Vert,Pâtes Carbonara,Thé,Kotlin
Martinez,Emma,BlockSecure,IA,Écriture,1,Insouciant,Patience,Rouge,Couscous,Jus d'orange,Python
Lee,Gabriel,Smart_Mobility,Mobile,Jardinage,9,Maniaque,Écoute,Noir,Thieboudienne,Eau gazeuse,JavaScript
Durand,Alice,Green_Energy_X,Cybersécurité,Peinture,5,Autoritaire,Sens critique,Rose,Sushi,Coca-Cola,Java
Leroy,Théo,AgriTech+,Cloud,Cinéma,8,Perfectionnisme,Créativité,Jaune,Burger,Limonade,PHP
Moreau,Jeanne,SafeCity,DevOps,VTT,3,Procrastinateur,Rigueur,Blanc,Salade César,Jus de pomme,Go
Fournier,Mohamed,EduBoost,UI/UX Design,Pêche,12,Impatience,Esprit d'équipe,Violet,Poulet Yassa,Eau minérale,Swift
Roux,Sofia,FinTrack,QA Automation,Échecs,7,Timidité,Adaptabilité,Orange,Lasagnes,Smoothie,Rust
Camara,Pierre,HealthConnect,Product Management,Course à pied,4,Entêtement,Empathie,Gris,Tajine,Chocolat chaud,C#
Diop,Juliette,GreenPulse,Data,Lecture,9,Désorganisation,Persévérance,Bleu,Ramen,Café,Kotlin
Cissé,Ryan,SmartGrid,Dev Web,Football,1,Susceptibilité,Optimisme,Vert,Paella,Thé,Python
Sow,Grace,UrbanFlow,IA,Gaming,6,Bavard,Curiosité,Rouge,Curry,Jus d'orange,JavaScript
Keita,Liam,CyberGuard,Mobile,Coding,8,Rêveur,Sens de l'humour,Noir,Choucroute,Eau gazeuse,Java
Ahmed,Ava,DataInsight,Cybersécurité,Danse,3,Critiqueur,Autonomie,Rose,Cassoulet,Coca-Cola,PHP
Wang,Noah,FutureLab,Cloud,Voyage,11,Introverti,Organisation,Jaune,Bò bún,Limonade,Go
Kim,Chloe,QuantumLeap,DevOps,Natation,5,Distrait,Leadership,Blanc,Tacos,Jus de pomme,Swift
Nguyen,Lucas,EcoInnov,UI/UX Design,Cuisine,7,Insouciant,Patience,Violet,Nasi Goreng,Eau minérale,Rust
Müller,Emma,ConnectBridge,QA Automation,Randonnée,2,Maniaque,Écoute,Orange,Pizza,Smoothie,C#
Dubois,Antoine,AeroDrive,Product Management,Photographie,10,Autoritaire,Sens critique,Gris,Pâtes Carbonara,Chocolat chaud,Kotlin
Pierre,Dubois,EduBoost,Développement Web,Gaming,7,Procrastination,Créativité,Bleu,Pizza,Coca-Cola,JavaScript
Amadou,Diallo,FinTrack,Data Science,Football,3,Impatience,Esprit d'équipe,Vert,Yassa,Jus d'orange,Python
Sophie,Martin,SafeCity,Cybersécurité,Lecture,10,Timidité,Rigueur,Noir,Sushi,Thé,Java
Fatima,Sy,HealthConnect,Développement Mobile,Danse,5,Distraction,Optimisme,Rose,Tajine,Smoothie,Kotlin
Jean,Bernard,AgriTech+,DevOps,Jardinage,12,Têtutesse,Persévérance,Gris,Couscous,Café,Go
Aisha,Camara,SmartGrid,Intelligence Artificielle,Voyage,8,Sarcasme,Adaptabilité,Jaune,Thieboudienne,Eau,Python
Lucas,Petit,CyberGuard,Cloud Computing,Coding,2,Perfectionnisme,Proactivité,Violet,Burger,Limonade,C#
Marie,Laurent,EduPath,UX/UI Design,Photographie,6,Sensibilité excessive,Empathie,Orange,Salade composée,Jus de pomme,JavaScript
Moussa,Diop,FinVerse,Big Data Engineering,Musique,9,Impulsivité,Organisation,Rouge,Mafé,Eau gazeuse,Scala
Clara,Moreau,RoboServe,Machine Learning Engineer,Randonnée,4,Indécision,Curiosité,Cyan,Curry,Chocolat chaud,Python
David,Silva,UrbanFlow,Ingénierie Réseau,Échecs,11,Orgueil,Détermination,Blanc,Lasagnes,Lait,C++
Khadija,Traoré,AquaWatch,Quality Assurance,Cuisine,1,Négligence,Fiabilité,Turquoise,Attiéké,Tisane,Shell
Antoine,Dupont,SecureNet,Gestion de Projet IT,Films/Séries,13,Manque de ponctualité,Bienveillance,Marron,Poulet rôti,Café,Java
Youssouf,Sanogo,CodeLab,Analyse Business,Basket-ball,0,Pessimisme,Honnêteté,Bleu,Riz cantonais,Jus d'orange,Python
Isabelle,Garnier,EcoHarvest,Développement Web,Yoga,8,Procrastination,Créativité,Vert,Pizza,Coca-Cola,JavaScript
Ousmane,Diallo,MediCare,Data Science,Football,4,Impatience,Esprit d'équipe,Noir,Yassa,Thé,Python
Nathalie,Leroy,EduPath,Cybersécurité,Lecture,11,Timidité,Rigueur,Rose,Sushi,Smoothie,Java
Aminata,Mbaye,FinVerse,Développement Mobile,Danse,6,Distraction,Optimisme,Gris,Tajine,Jus de pomme,Kotlin
Thomas,Louis,SmartFlow,DevOps,Jardinage,14,Têtutesse,Persévérance,Jaune,Couscous,Café,Go
Mariam,Sy,TechBridge,Intelligence Artificielle,Voyage,9,Sarcasme,Adaptabilité,Violet,Thieboudienne,Eau,Python
Hugo,Robin,InnovateX,Cloud Computing,Gaming,3,Perfectionnisme,Proactivité,Orange,Burger,Limonade,C#
Chloé,Faure,GlobalLink,UX/UI Design,Photographie,7,Sensibilité excessive,Empathie,Rouge,Salade composée,Eau gazeuse,JavaScript
Ibrahim,Camara,FutureWorks,Big Data Engineering,Musique,10,Impulsivité,Organisation,Cyan,Mafé,Chocolat chaud,Scala
Léa,Simon,ProVision,Machine Learning Engineer,Randonnée,5,Indécision,Curiosité,Blanc,Curry,Lait,Python
Gabriel,Morel,NexusCore,Ingénierie Réseau,Échecs,12,Orgueil,Détermination,Turquoise,Lasagnes,Tisane,C++
Safiatou,Diop,ApexSystems,Quality Assurance,Cuisine,2,Négligence,Fiabilité,Marron,Attiéké,Café,Shell
Louis,Richard,QuantumLeap,Gestion de Projet IT,Films/Séries,15,Manque de ponctualité,Bienveillance,Bleu,Poulet rôti,Jus d'orange,Java
Fatou,Traoré,TerraSync,Analyse Business,Basket-ball,1,Pessimisme,Honnêteté,Vert,Riz cantonais,Coca-Cola,Python
Emma,Durand,OptiMind,Développement Web,Yoga,9,Procrastination,Créativité,Noir,Pizza,Thé,JavaScript
Malick,Sanogo,AgriTech+,Data Science,Football,5,Impatience,Esprit d'équipe,Rose,Yassa,Smoothie,Python
Juliette,Petit,SafeCity,Cybersécurité,Lecture,12,Timidité,Rigueur,Gris,Sushi,Jus de pomme,Java
Youssra,Diallo,HealthConnect,Développement Mobile,Danse,7,Distraction,Optimisme,Jaune,Tajine,Eau,Kotlin
Arthur,Dupont,EduBoost,DevOps,Jardinage,15,Têtutesse,Persévérance,Violet,Couscous,Café,Go
Amina,Sy,FinTrack,Intelligence Artificielle,Voyage,10,Sarcasme,Adaptabilité,Orange,Thieboudienne,Limonade,Python
Enzo,Bernard,CyberGuard,Cloud Computing,Gaming,4,Perfectionnisme,Proactivité,Rouge,Burger,Eau gazeuse,C#
Romane,Laurent,EduPath,UX/UI Design,Photographie,8,Sensibilité excessive,Empathie,Cyan,Salade composée,Chocolat chaud,JavaScript
Mamadou,Camara,FinVerse,Big Data Engineering,Musique,11,Impulsivité,Organisation,Blanc,Mafé,Lait,Scala
Inès,Moreau,RoboServe,Machine Learning Engineer,Randonnée,6,Indécision,Curiosité,Turquoise,Curry,Tisane,Python
Raphaël,Silva,UrbanFlow,Ingénierie Réseau,Échecs,13,Orgueil,Détermination,Marron,Lasagnes,Café,C++
Maëlys,Diop,AquaWatch,Quality Assurance,Cuisine,3,Négligence,Fiabilité,Bleu,Attiéké,Jus d'orange,Shell
Louis,Garnier,SecureNet,Gestion de Projet IT,Films/Séries,0,Manque de ponctualité,Bienveillance,Vert,Poulet rôti,Coca-Cola,Java
Jade,Traoré,CodeLab,Analyse Business,Basket-ball,1,Pessimisme,Honnêteté,Noir,Riz cantonais,Thé,Python
Théo,Leroy,EcoHarvest,Développement Web,Yoga,10,Procrastination,Créativité,Rose,Pizza,Smoothie,JavaScript
Lina,Mbaye,MediCare,Data Science,Football,6,Impatience,Esprit d'équipe,Gris,Yassa,Jus de pomme,Python
Adam,Louis,EduPath,Cybersécurité,Lecture,13,Timidité,Rigueur,Jaune,Sushi,Eau,Java
Chloé,Martin,FinVerse,Développement Mobile,Danse,8,Distraction,Optimisme,Violet,Tajine,Café,Kotlin
Paul,Robin,SmartFlow,DevOps,Jardinage,0,Têtutesse,Persévérance,Orange,Couscous,Limonade,Go
Lola,Faure,TechBridge,Intelligence Artificielle,Voyage,11,Sarcasme,Adaptabilité,Rouge,Thieboudienne,Eau gazeuse,Python
Simon,Camara,InnovateX,Cloud Computing,Gaming,5,Perfectionnisme,Proactivité,Cyan,Burger,Chocolat chaud,C#
Zoé,Simon,GlobalLink,UX/UI Design,Photographie,9,Sensibilité excessive,Empathie,Blanc,Salade composée,Lait,JavaScript
Valentin,Morel,FutureWorks,Big Data Engineering,Musique,12,Impulsivité,Organisation,Turquoise,Mafé,Tisane,Scala
Eva,Richard,ProVision,Machine Learning Engineer,Randonnée,7,Indécision,Curiosité,Marron,Curry,Café,Python
Gabin,Diop,NexusCore,Ingénierie Réseau,Échecs,14,Orgueil,Détermination,Bleu,Lasagnes,Jus d'orange,C++
Alice,Traoré,ApexSystems,Quality Assurance,Cuisine,4,Négligence,Fiabilité,Vert,Attiéké,Coca-Cola,Shell
Mohamed,Dupont,QuantumLeap,Gestion de Projet IT,Films/Séries,1,Manque de ponctualité,Bienveillance,Noir,Poulet rôti,Thé,Java
Sofia,Sanogo,TerraSync,Analyse Business,Basket-ball,2,Pessimisme,Honnêteté,Rose,Riz cantonais,Smoothie,Python
Omar,Garnier,OptiMind,Développement Web,Yoga,11,Procrastination,Créativité,Gris,Pizza,Jus de pomme,JavaScript
Layla,Leroy,AgriTech+,Data Science,Football,7,Impatience,Esprit d'équipe,Jaune,Yassa,Eau,Python
Ahmed,Mbaye,SafeCity,Cybersécurité,Lecture,14,Timidité,Rigueur,Violet,Sushi,Café,Java
Amina,Louis,HealthConnect,Développement Mobile,Danse,9,Distraction,Optimisme,Orange,Tajine,Limonade,Kotlin
Youssef,Martin,EduBoost,DevOps,Jardinage,2,Têtutesse,Persévérance,Rouge,Couscous,Eau gazeuse,Go
Nour,Robin,FinTrack,Intelligence Artificielle,Voyage,12,Sarcasme,Adaptabilité,Cyan,Thieboudienne,Chocolat chaud,Python
Karim,Faure,CyberGuard,Cloud Computing,Gaming,6,Perfectionnisme,Proactivité,Blanc,Burger,Lait,C#
Yasmin,Camara,EduPath,UX/UI Design,Photographie,10,Sensibilité excessive,Empathie,Turquoise,Salade composée,Tisane,JavaScript
Said,Simon,FinVerse,Big Data Engineering,Musique,13,Impulsivité,Organisation,Marron,Mafé,Café,Scala
Zara,Morel,RoboServe,Machine Learning Engineer,Randonnée,8,Indécision,Curiosité,Bleu,Curry,Jus d'orange,Python
Ibrahim,Richard,UrbanFlow,Ingénierie Réseau,Échecs,0,Orgueil,Détermination,Vert,Lasagnes,Coca-Cola,C++
Rania,Diop,AquaWatch,Quality Assurance,Cuisine,5,Négligence,Fiabilité,Noir,Attiéké,Thé,Shell
Ali,Traoré,SecureNet,Gestion de Projet IT,Films/Séries,2,Manque de ponctualité,Bienveillance,Rose,Poulet rôti,Smoothie,Java
Hana,Dupont,CodeLab,Analyse Business,Basket-ball,3,Pessimisme,Honnêteté,Gris,Riz cantonais,Jus de pomme,Python
Jamal,Sanogo,EcoHarvest,Développement Web,Yoga,12,Procrastination,Créativité,Jaune,Pizza,Eau,JavaScript
Samira,Garnier,MediCare,Data Science,Football,8,Impatience,Esprit d'équipe,Violet,Yassa,Café,Python
Malik,Leroy,EduPath,Cybersécurité,Lecture,15,Timidité,Rigueur,Orange,Sushi,Limonade,Java
Leila,Mbaye,FinVerse,Développement Mobile,Danse,10,Distraction,Optimisme,Rouge,Tajine,Eau gazeuse,Kotlin
Khalid,Louis,SmartFlow,DevOps,Jardinage,3,Têtutesse,Persévérance,Cyan,Couscous,Chocolat chaud,Go
Amira,Martin,TechBridge,Intelligence Artificielle,Voyage,13,Sarcasme,Adaptabilité,Blanc,Thieboudienne,Lait,Python
Tariq,Robin,InnovateX,Cloud Computing,Gaming,7,Perfectionnisme,Proactivité,Turquoise,Burger,Tisane,C#
Fatima,Faure,GlobalLink,UX/UI Design,Photographie,11,Sensibilité excessive,Empathie,Marron,Salade composée,Café,JavaScript
Hassan,Camara,FutureWorks,Big Data Engineering,Musique,14,Impulsivité,Organisation,Bleu,Mafé,Jus d'orange,Scala
Aisha,Simon,ProVision,Machine Learning Engineer,Randonnée,9,Indécision,Curiosité,Vert,Curry,Coca-Cola,Python
Mustafa,Morel,NexusCore,Ingénierie Réseau,Échecs,1,Orgueil,Détermination,Noir,Lasagnes,Thé,C++
Sara,Richard,ApexSystems,Quality Assurance,Cuisine,6,Négligence,Fiabilité,Rose,Attiéké,Smoothie,Shell
Zainab,Diop,QuantumLeap,Gestion de Projet IT,Films/Séries,3,Manque de ponctualité,Bienveillance,Gris,Poulet rôti,Jus de pomme,Java
Imran,Traoré,TerraSync,Analyse Business,Basket-ball,4,Pessimisme,Honnêteté,Jaune,Riz cantonais,Eau,Python
Farah,Dupont,OptiMind,Développement Web,Yoga,13,Procrastination,Créativité,Violet,Pizza,Café,JavaScript
Rayan,Sanogo,AgriTech+,Data Science,Football,9,Impatience,Esprit d'équipe,Orange,Yassa,Limonade,Python
Maria,Garnier,SafeCity,Cybersécurité,Lecture,0,Timidité,Rigueur,Rouge,Sushi,Eau gazeuse,Java
Diego,Leroy,HealthConnect,Développement Mobile,Danse,11,Distraction,Optimisme,Cyan,Tajine,Chocolat chaud,Kotlin
Elena,Mbaye,EduBoost,DevOps,Jardinage,4,Têtutesse,Persévérance,Blanc,Couscous,Lait,Go
Mateo,Louis,FinTrack,Intelligence Artificielle,Voyage,14,Sarcasme,Adaptabilité,Turquoise,Thieboudienne,Tisane,Python
Li,Noah,AgriTech+,Dev Web,Danse,7,Narcissique,Ingénieux,Marron,Tajine,Eau,Ruby
Singh,Mariam,SecureID,QA Testing,Randonnée,13,Entêté,Loyal,Vert,Pâtes,Bière,C++
Smith,Fatoumata,UrbanRenew,Data,Natation,3,Têtu,Persévérant,Rouge,Sushi,Lait,Go
Williams,Amadou,TalentMatch,Cybersécurité,Gaming,11,Narcissique,Positif,Rouge,Curry,Café,Python
Park,Sophie,HealthConnect,DevOps,Lecture,10,Maladroit,Organisé,Rose,Kebab,Soda,Java
Schmidt,Arthur,DataVault,Mobile,Ski,0,Colérique,Patient,Bleu,Moules frites,Thé,Swift
Rodriguez,Lucas,EcoCycle,Business Intelligence,Jardinage,15,Indécis,Créatif,Orange,Fondue,Jus d'orange,Kotlin
Diop,Mariam,CyberGuard,Dev Web,Football,1,Colérique,Optimiste,Jaune,Paella,Limonade,PHP
Khan,Adam,FinTrack,Cloud,Cinéma,8,Susceptible,Déterminé,Blanc,Salade composée,Eau,JavaScript
Lee,Aïcha,SmartFarm,Data,Gaming,6,Pessimisme,Fiable,Noir,Sushi,Boisson gazeuse,C#
Smith,Moussa,VisionAI,DevOps,Escalade,4,Rêveur,Adaptable,Bleu,Thieboudienne,Jus de pomme,Rust
Martinez,Chloé,ConnectSphere,Cybersécurité,Musique,14,Timidité,Polyvalent,Vert,Ramen,Thé,Java
Traoré,Pierre,HealthConnect,Support Technique,Échecs,9,Perfectionnisme,Honnête,Rose,Crêpes,Lait,Go
Singh,David,EduBoost,IA,Tennis,2,Anxieux,Rigoureux,Bleu,Curry,Café,Python
Diop,Amadou,GameVerse,Dev Web,Natation,12,Maladroit,Organisé,Jaune,Poulet Yassa,Bière,Ruby
Chen,Olivia,OptiRoute,DevOps,Coding,5,Narcissique,Sociable,Violet,Burger,Jus d'orange,C++
Coulibaly,Zinedine,AgriTech+,Mobile,Yoga,7,Entêté,Curieux,Gris,Tajine,Eau,Kotlin
Sow,Zinedine,SafeCity,UI/UX Design,Écriture,0,Distrait,Persévérant,Noir,Kebab,Soda,Swift
