Nom,Prénom,Projet,Spécialité,Hobby,Nombre d'années d'expérience,Défaut,Qualité,Couleur préférée,Plat préféré,Boisson préférée,Langage préféré
Smith,Sophia,NovaTech,Cybersécurité,Yoga,3,Sensible,Organisation,Bleu,Salade Composée,Limonade,C#
Lee,Jae-hyun,AuraSync,Base de Données,Échecs,11,Rigide,Autonomie,Noir,Bibimbap,Café,SQL
Williams,Daniel,GenesisLab,Gestion de Projet,Randonnée,7,Orgueil,Proactivité,Gris,Barbecue Ribs,Coca-Cola,Python
Johnson,Jessica,ZenithOne,UI/UX Design,Peinture,4,Désordonné,Créativité,Rose,Pizza,Thé,JavaScript
Diallo,Issiaga,QuantumFlux,Big Data,Jardinage,9,Procrastination,Curiosité,Vert,Thieboudienne,Eau,Python
Martin,Antoine,CyberForge,Ingénierie Logicielle,Gaming,10,Distraction,Détermination,Bleu,Hamburger,Bière,C++
Roberts,Sophie,DataNexus,Data Science,Lecture,6,Indécision,Empathie,Jaune,Sushi,Jus d'orange,Python
Singh,Rahul,OmniSense,Développement Web Front-end,Cyclisme,8,Impatience,Esprit d'équipe,Orange,Curry,Limonade,JavaScript
Dubois,Gabriel,CoreLogic,Cloud Computing (GCP),Coding,12,Têtu,Rigueur,Marron,Lasagnes,Vin rouge,Go
Brown,Liam,Arcadian,DevOps,Voyage,5,Bavardage,Loyauté,Turquoise,Chili con Carne,Soda,Shell Scripting
Traoré,Mariam,BeaconRise,Développement Mobile (Android),Danse,7,Sensible,Humilité,Rouge,Poulet Yassa,Smoothie,Kotlin
Hernandez,Diego,AgriTech+,Machine Learning,Photographie,4,Perfectionnisme,Organisation,Gris,Tacos,Eau gazeuse,Python
Davies,Chloe,SafeCity,Cybersécurité,Natation,9,Orgueil,Adaptabilité,Bleu,Salade Composée,Coca-Cola,C#
Ramirez,Carlos,EduBoost,Analyse Fonctionnelle,Cuisine,6,Désordonné,Proactivité,Jaune,Paella,Lait,Python
Ndiaye,Coumba,FinTrack,Développement Web Back-end,Musique (instrument),11,Procrastination,Curiosité,Vert,Couscous,Thé,PHP
White,Isabella,HealthConnect,UI/UX Design,Yoga,3,Distraction,Créativité,Rose,Pizza,Jus d'orange,JavaScript
Mohamed,Ahmed,EcoSmart,Data Science,Randonnée,8,Indécision,Empathie,Violet,Tajine,Eau,Python
Garcia,Laura,SmartLogistics,Cloud Computing (AWS),Lecture,5,Timidité,Optimisme,Noir,Sushi,Café,Go
Chen,Kevin,CyberGuard,Ingénierie Logicielle,Gaming,10,Rigide,Détermination,Argent,Ramen,Eau gazeuse,C++
Durand,Victor,AIInnovate,Intelligence Artificielle,Coding,7,Impatience,Rigueur,Bleu,Lasagnes,Vin rouge,Python
Koulibaly,Sira,DataInsight,Base de Données,Jardinage,4,Bavardage,Autonomie,Vert,Thieboudienne,Jus d'orange,SQL
Smith,Emma,GreenEnergy,Big Data,Peinture,9,Sensible,Organisation,Jaune,Curry,Limonade,Python
Lee,Sung-ho,RoboFarm,DevOps,Cyclisme,12,Orgueil,Adaptabilité,Orange,Bibimbap,Bière,Shell Scripting
Williams,Sophie,AquaSense,QA & Tests,Natation,6,Désordonné,Proactivité,Gris,Salade Composée,Coca-Cola,JavaScript
Johnson,David,SpaceBridge,Réseaux,Astronomie,11,Procrastination,Curiosité,Noir,Chili con Carne,Eau gazeuse,Python
Diallo,Alpha,QuantumLeap,Intelligence Artificielle,Lecture,8,Distraction,Persévérance,Violet,Poulet Yassa,Eau,Python
Martin,Thomas,BioMedix,Data Science,Yoga,5,Indécision,Empathie,Rose,Sushi,Jus d'orange,R
Roberts,Mia,UrbanFlow,Développement Web Front-end,Football,10,Timidité,Esprit d'équipe,Bleu,Pizza,Bière,JavaScript
Singh,Anjali,RetailFlow,Analyse Fonctionnelle,Cuisine,7,Rigide,Organisation,Jaune,Curry,Lait,Python
Dubois,Léa,OptiSupply,DevOps,Coding,13,Orgueil,Adaptabilité,Orange,Lasagnes,Vin rouge,Go
Brown,Noah,SecureVote,Cybersécurité,Voyage,6,Bavardage,Loyauté,Gris,Tacos,Eau gazeuse,C#
Traoré,Yacine,TalentHub,Développement Mobile (Android),Basketball,8,Sensible,Humilité,Rouge,Thieboudienne,Smoothie,Kotlin
Hernandez,Olivia,SkillUp,UI/UX Design,Dessin,4,Perfectionnisme,Créativité,Turquoise,Pâtes Carbonara,Limonade,JavaScript
Davies,Max,CodeSphere,Ingénierie Logicielle,Gaming,11,Impatience,Détermination,Noir,Hamburger,Café,C++
Ramirez,Camila,PixelPulse,Développement Web Front-end,Photographie,7,Désordonné,Adaptabilité,Bleu,Pizza,Coca-Cola,JavaScript
Ndiaye,Bintou,MindMap,Data Science,Lecture,5,Procrastination,Curiosité,Vert,Couscous,Thé,Python
White,Ethan,EchoVerse,Machine Learning,Musique (instrument),10,Distraction,Patience,Rose,Sushi,Jus d'orange,Python
Mohamed,Fatima,StellarOS,Cloud Computing (Azure),Chant,8,Timidité,Optimisme,Violet,Tajine,Eau,Terraform
Garcia,Javier,HyperDrive,Développement Web Back-end,Cyclisme,13,Rigide,Rigueur,Marron,Paella,Vin rouge,PHP
Chen,Lisa,NeoGen,Intelligence Artificielle,Coding,9,Perfectionnisme,Esprit critique,Argent,Ramen,Eau gazeuse,Python
Durand,Hugo,FusionX,Développement Mobile (iOS),Danse,6,Bavardage,Empathie,Jaune,Crêpes,Smoothie,Swift
Koulibaly,Aminata,TerraForm,DevOps,Football,8,Têtu,Persévérance,Rouge,Poulet Yassa,Jus d'orange,Shell Scripting
Smith,Lucas,NovaTech,Cybersécurité,Yoga,4,Sensible,Organisation,Bleu,Salade Composée,Limonade,C#
Lee,Ji-hoon,AuraSync,Base de Données,Échecs,12,Orgueil,Autonomie,Noir,Bibimbap,Café,SQL
Williams,Grace,GenesisLab,Gestion de Projet,Randonnée,8,Désordonné,Proactivité,Gris,Barbecue Ribs,Coca-Cola,Python
Johnson,Sophia,ZenithOne,UI/UX Design,Peinture,5,Indécision,Créativité,Rose,Pizza,Thé,JavaScript
Diallo,Mamadou,QuantumFlux,Big Data,Jardinage,10,Procrastination,Curiosité,Vert,Thieboudienne,Eau,Python
Martin,Arthur,CyberForge,Ingénierie Logicielle,Gaming,11,Distraction,Détermination,Bleu,Hamburger,Bière,C++
Roberts,Scarlett,DataNexus,Data Science,Lecture,7,Timidité,Empathie,Jaune,Sushi,Jus d'orange,Python
Singh,Vijay,OmniSense,Développement Web Front-end,Cyclisme,9,Impatience,Esprit d'équipe,Orange,Curry,Limonade,JavaScript
Dubois,Jules,CoreLogic,Cloud Computing (GCP),Coding,14,Têtu,Rigueur,Marron,Lasagnes,Vin rouge,Go
Brown,Lily,Arcadian,DevOps,Voyage,6,Bavardage,Loyauté,Turquoise,Chili con Carne,Soda,Shell Scripting
Traoré,Awa,BeaconRise,Développement Mobile (Android),Danse,8,Sensible,Humilité,Rouge,Poulet Yassa,Smoothie,Kotlin
Hernandez,Alexander,AgriTech+,Machine Learning,Photographie,5,Perfectionnisme,Organisation,Gris,Tacos,Eau gazeuse,Python
Davies,Zoe,SafeCity,Cybersécurité,Natation,10,Orgueil,Adaptabilité,Bleu,Salade Composée,Coca-Cola,C#
Ramirez,Miguel,EduBoost,Analyse Fonctionnelle,Cuisine,7,Désordonné,Proactivité,Jaune,Paella,Lait,Python
Ndiaye,Sokhna,FinTrack,Développement Web Back-end,Musique (instrument),12,Procrastination,Curiosité,Vert,Couscous,Thé,PHP
White,Harper,HealthConnect,UI/UX Design,Yoga,4,Distraction,Créativité,Rose,Pizza,Jus d'orange,JavaScript
Mohamed,Youssef,EcoSmart,Data Science,Randonnée,9,Indécision,Empathie,Violet,Tajine,Eau,Python
Garcia,Santiago,SmartLogistics,Cloud Computing (AWS),Lecture,6,Timidité,Optimisme,Noir,Sushi,Café,Go
Chen,Grace,CyberGuard,Ingénierie Logicielle,Gaming,11,Rigide,Détermination,Argent,Ramen,Eau gazeuse,C++
Durand,Louis,AIInnovate,Intelligence Artificielle,Coding,8,Impatience,Rigueur,Bleu,Lasagnes,Vin rouge,Python
"Dubois","Fatou","EduBoost","Dev Web","Musique",15,"Perfectionnisme","Résilience","Vert","Couscous","Eau","C#"
"Touré","Chris","SecureLink","IoT","Voyage",12,"Curiosité excessive","Empathie","Rouge","Hamburger","Eau gazeuse","Ruby"
"Smith","Sophia","AgriTech+","Cloud","Gaming",3,"Distraction","Analyse","Rose","Ramen","Thé","JavaScript"
"Williams","Khadija","HealthConnect","Cybersécurité","Natation",7,"Indécision","Fiabilité","Bleu","Paella","Coca-Cola","Python"
"Keita","Alice","TerraNova","DevOps","VTT",1,"Impulsivité","Optimisme","Gris","Pizza","Jus de mangue","Go"
"Moreau","Paul","MindCraft","IA","Jardinage",5,"Timidité","Minutie","Violet","Curry Indien","Café","Python"
"Johnson","Amadou","CodeForge","Mobile","Coding",10,"Impatience","Persévérance","Orange","Yassa Poulet","Smoothie","Kotlin"
"Laurent","Jane","DataPulse","Data","Photographie",8,"Désorganisation","Organisation","Jaune","Sushi","Lait","SQL"
"Ndiaye","Oumar","AquaSphere","UI/UX Design","Escalade",6,"Bavard","Créativité","Vert","Thieboudienne","Jus d'orange","TypeScript"
"Brown","Sokhna","FinTrack","Business Intelligence","Danse",2,"Naïveté","Pédagogie","Bleu","Lasagnes","Eau","PHP"
"Garcia","Aminata","QuantumLeap","Blockchain","Lecture",14,"Têtu","Proactivité","Noir","Tacos","Limonade","Rust"
"Camara","John","CyberGuard","Cybersécurité","Échecs",9,"Procrastination","Rigueur","Blanc","Steak Frites","Boisson énergétique","C++"
"Rodriguez","Mariam","SmartGrid","Cloud","Cuisine",0,"Introverti","Humour","Rouge","Fondue","Jus de pomme","Java"
"Miller","Pierre","EcoDrive","IoT","Musique",11,"Hypersensibilité","Adaptabilité","Cyan","Kebab","Chocolat chaud","Bash"
"Traoré","Lucas","VisionPro","IA","Dessin",4,"Trop exigeant","Autonomie","Magenta","Crêpes","Tisane","Python"
"Davis","Emily","AeroTrack","Mobile","Voyage",13,"Perfectionnisme","Esprit d'équipe","Marron","Pâtes Carbonara","Cidre","Swift"
"Sow","Michael","UrbanFlow","Réseaux","Modélisme",7,"Distraction","Curiosité","Turquoise","Cassoulet","Eau gazeuse","Perl"
"Wilson","Chloé","GreenBytes","Dev Web","Coding",2,"Indécision","Fiabilité","Rose","Pizza","Jus de mangue","JavaScript"
"Petit","David","EduBoost","Data","Gaming",9,"Retardataire","Analyse","Bleu","Ramen","Thé","R"
"Bernard","Olivia","HealthConnect","DevOps","Yoga",5,"Impatience","Optimisme","Jaune","Yassa Poulet","Café","Go"
"Dubois","Ibrahima","SecureLink","Cybersécurité","Football",1,"Timidité","Résilience","Noir","Thieboudienne","Coca-Cola","C#"
"Koné","Emma","MindCraft","UI/UX Design","Lecture",10,"Désorganisation","Organisation","Vert","Sushi","Lait","TypeScript"
"Thomas","Moussa","FinTrack","Blockchain","Randonnée",8,"Bavard","Proactivité","Orange","Tacos","Limonade","Rust"
"Durand","Aïcha","QuantumLeap","ERP Solutions","Danse",6,"Têtu","Pédagogie","Violet","Lasagnes","Eau","PHP"
"Leroy","Robert","AquaSphere","IT Support","Photographie",15,"Procrastination","Rigueur","Blanc","Steak Frites","Boisson énergétique","SQL"
"Smith","Manon","DataPulse","Business Intelligence","Natation",3,"Naïveté","Créativité","Rouge","Fondue","Jus de pomme","Python"
"Johnson","Fatou","CodeForge","Dev Web","Cuisine",12,"Introverti","Humour","Cyan","Kebab","Chocolat chaud","JavaScript"
"Laurent","Pierre","CyberGuard","Mobile","Échecs",7,"Hypersensibilité","Adaptabilité","Magenta","Crêpes","Tisane","Kotlin"
"Ndiaye","Lucas","SmartGrid","IA","Dessin",0,"Trop exigeant","Autonomie","Marron","Cassoulet","Cidre","Python"
"Brown","Paul","EcoDrive","Cloud","VTT",11,"Perfectionnisme","Esprit d'équipe","Turquoise","Pâtes Carbonara","Eau gazeuse","Java"
"Garcia","Amadou","VisionPro","IoT","Voyage",4,"Distraction","Curiosité","Rose","Pizza","Jus de mangue","C++"
"Camara","Jane","AeroTrack","Réseaux","Modélisme",13,"Indécision","Fiabilité","Bleu","Ramen","Thé","Perl"
"Rodriguez","Aminata","GreenBytes","DevOps","Gaming",9,"Retardataire","Analyse","Jaune","Yassa Poulet","Café","Go"
"Miller","John","EduBoost","Data","Yoga",6,"Impatience","Optimisme","Vert","Thieboudienne","Coca-Cola","R"
"Traoré","Sokhna","HealthConnect","Cybersécurité","Football",2,"Timidité","Résilience","Noir","Sushi","Lait","C#"
"Davis","Oumar","SecureLink","UI/UX Design","Lecture",10,"Désorganisation","Organisation","Orange","Tacos","Limonade","TypeScript"
"Sow","Emily","MindCraft","Blockchain","Randonnée",8,"Bavard","Proactivité","Violet","Lasagnes","Eau","Rust"
"Wilson","Louis","FinTrack","ERP Solutions","Danse",5,"Têtu","Pédagogie","Blanc","Steak Frites","Boisson énergétique","PHP"
"Petit","Michael","QuantumLeap","IT Support","Photographie",14,"Procrastination","Rigueur","Rouge","Fondue","Jus de pomme","SQL"
"Bernard","Sarah","AquaSphere","Business Intelligence","Natation",1,"Naïveté","Créativité","Cyan","Kebab","Chocolat chaud","Python"
"Dubois","David","CodeForge","Dev Web","Cuisine",12,"Introverti","Humour","Magenta","Crêpes","Tisane","JavaScript"
"Koné","Olivia","CyberGuard","Mobile","Échecs",7,"Hypersensibilité","Adaptabilité","Marron","Cassoulet","Cidre","Kotlin"
"Thomas","Manon","SmartGrid","IA","Dessin",3,"Trop exigeant","Autonomie","Turquoise","Pâtes Carbonara","Eau gazeuse","Python"
"Durand","Ibrahima","EcoDrive","Cloud","VTT",11,"Perfectionnisme","Esprit d'équipe","Rose","Pizza","Jus de mangue","Java"
"Leroy","Fatou","VisionPro","IoT","Voyage",4,"Distraction","Curiosité","Bleu","Ramen","Thé","C++"
"Smith","Aïcha","AeroTrack","Réseaux","Modélisme",13,"Indécision","Fiabilité","Jaune","Yassa Poulet","Café","Perl"
"Johnson","Paul","GreenBytes","DevOps","Gaming",9,"Retardataire","Analyse","Vert","Thieboudienne","Coca-Cola","Go"
"Laurent","Robert","EduBoost","Data","Yoga",6,"Impatience","Optimisme","Noir","Sushi","Lait","R"
"Ndiaye","Aminata","HealthConnect","Cybersécurité","Football",2,"Timidité","Résilience","Orange","Tacos","Limonade","C#"
"Brown","Mariam","SecureLink","UI/UX Design","Lecture",10,"Désorganisation","Organisation","Violet","Lasagnes","Eau","TypeScript"
"Garcia","Sokhna","MindCraft","Blockchain","Randonnée",8,"Bavard","Proactivité","Blanc","Steak Frites","Boisson énergétique","Rust"
"Camara","John","FinTrack","ERP Solutions","Danse",5,"Têtu","Pédagogie","Rouge","Fondue","Jus de pomme","PHP"
"Rodriguez","Emily","QuantumLeap","IT Support","Photographie",14,"Procrastination","Rigueur","Cyan","Kebab","Chocolat chaud","SQL"
"Miller","Louis","AquaSphere","Business Intelligence","Natation",1,"Naïveté","Créativité","Magenta","Crêpes","Tisane","Python"
"Traoré","Lucas","CodeForge","Dev Web","Cuisine",12,"Introverti","Humour","Marron","Cassoulet","Cidre","JavaScript"
"Davis","Pierre","CyberGuard","Mobile","Échecs",7,"Hypersensibilité","Adaptabilité","Turquoise","Pâtes Carbonara","Eau gazeuse","Kotlin"
"Sow","Chloé","SmartGrid","IA","Dessin",3,"Trop exigeant","Autonomie","Rose","Pizza","Jus de mangue","Python"
"Wilson","Oumar","EcoDrive","Cloud","VTT",11,"Perfectionnisme","Esprit d'équipe","Bleu","Ramen","Thé","Java"
"Petit","David","VisionPro","IoT","Voyage",4,"Distraction","Curiosité","Jaune","Yassa Poulet","Café","C++"
"Bernard","Sarah","AeroTrack","Réseaux","Modélisme",13,"Indécision","Fiabilité","Vert","Thieboudienne","Coca-Cola","Perl"
"Dubois","Michael","GreenBytes","DevOps","Gaming",9,"Retardataire","Analyse","Noir","Sushi","Lait","Go"
"Koné","Amadou","EduBoost","Data","Yoga",6,"Impatience","Optimisme","Orange","Tacos","Limonade","R"
"Thomas","Olivia","HealthConnect","Cybersécurité","Football",2,"Timidité","Résilience","Violet","Lasagnes","Eau","C#"
"Durand","Jane","SecureLink","UI/UX Design","Lecture",10,"Désorganisation","Organisation","Blanc","Steak Frites","Boisson énergétique","TypeScript"
"Leroy","Ibrahima","MindCraft","Blockchain","Randonnée",8,"Bavard","Proactivité","Rouge","Fondue","Jus de pomme","Rust"
"Smith","Khadija","FinTrack","ERP Solutions","Danse",5,"Têtu","Pédagogie","Cyan","Kebab","Chocolat chaud","PHP"
"Johnson","Sophia","QuantumLeap","IT Support","Photographie",14,"Procrastination","Rigueur","Magenta","Crêpes","Tisane","SQL"
"Laurent","Manon","AquaSphere","Business Intelligence","Natation",1,"Naïveté","Créativité","Marron","Cassoulet","Cidre","Python"
"Ndiaye","Paul","CodeForge","Dev Web","Cuisine",12,"Introverti","Humour","Turquoise","Pâtes Carbonara","Eau gazeuse","JavaScript"
"Brown","Fatou","CyberGuard","Mobile","Échecs",7,"Hypersensibilité","Adaptabilité","Rose","Pizza","Jus de mangue","Kotlin"
"Garcia","Lucas","SmartGrid","IA","Dessin",3,"Trop exigeant","Autonomie","Bleu","Ramen","Thé","Python"
"Camara","Pierre","EcoDrive","Cloud","VTT",11,"Perfectionnisme","Esprit d'équipe","Jaune","Yassa Poulet","Café","Java"
"Rodriguez","Aïcha","VisionPro","IoT","Voyage",4,"Distraction","Curiosité","Vert","Thieboudienne","Coca-Cola","C++"
"Miller","John","AeroTrack","Réseaux","Modélisme",13,"Indécision","Fiabilité","Noir","Sushi","Lait","Perl"
"Traoré","Sokhna","GreenBytes","DevOps","Gaming",9,"Retardataire","Analyse","Orange","Tacos","Limonade","Go"
"Davis","Emily","EduBoost","Data","Yoga",6,"Impatience","Optimisme","Violet","Lasagnes","Eau","R"
"Sow","Amadou","HealthConnect","Cybersécurité","Football",2,"Timidité","Résilience","Blanc","Steak Frites","Boisson énergétique","C#"
"Wilson","Oumar","SecureLink","UI/UX Design","Lecture",10,"Désorganisation","Organisation","Rouge","Fondue","Jus de pomme","TypeScript"
"Petit","Olivia","MindCraft","Blockchain","Randonnée",8,"Bavard","Proactivité","Cyan","Kebab","Chocolat chaud","Rust"
"Bernard","David","FinTrack","ERP Solutions","Danse",5,"Têtu","Pédagogie","Magenta","Crêpes","Tisane","PHP"
"Dubois","Sarah","QuantumLeap","IT Support","Photographie",14,"Procrastination","Rigueur","Marron","Cassoulet","Cidre","SQL"
"Koné","Michael","AquaSphere","Business Intelligence","Natation",1,"Naïveté","Créativité","Turquoise","Pâtes Carbonara","Eau gazeuse","Python"
"Thomas","Manon","CodeForge","Dev Web","Cuisine",12,"Introverti","Humour","Rose","Pizza","Jus de mangue","JavaScript"
"Durand","Ibrahima","CyberGuard","Mobile","Échecs",7,"Hypersensibilité","Adaptabilité","Bleu","Ramen","Thé","Kotlin"
"Leroy","Fatou","SmartGrid","IA","Dessin",3,"Trop exigeant","Autonomie","Jaune","Yassa Poulet","Café","Python"
"Smith","Paul","EcoDrive","Cloud","VTT",11,"Perfectionnisme","Esprit d'équipe","Vert","Thieboudienne","Coca-Cola","Java"
"Johnson","Amadou","VisionPro","IoT","Voyage",4,"Distraction","Curiosité","Noir","Sushi","Lait","C++"
"Laurent","Jane","AeroTrack","Réseaux","Modélisme",13,"Indécision","Fiabilité","Orange","Tacos","Limonade","Perl"
"Ndiaye","Chris","GreenBytes","DevOps","Gaming",9,"Retardataire","Analyse","Violet","Lasagnes","Eau","Go"
"Brown","Sokhna","EduBoost","Data","Yoga",6,"Impatience","Optimisme","Blanc","Steak Frites","Boisson énergétique","R"
"Garcia","Aminata","HealthConnect","Cybersécurité","Football",2,"Timidité","Résilience","Rouge","Fondue","Jus de pomme","C#"
"Camara","Oumar","SecureLink","UI/UX Design","Lecture",10,"Désorganisation","Organisation","Cyan","Kebab","Chocolat chaud","TypeScript"
"Rodriguez","Mariam","MindCraft","Blockchain","Randonnée",8,"Bavard","Proactivité","Magenta","Crêpes","Tisane","Rust"
"Miller","Lucas","FinTrack","ERP Solutions","Danse",5,"Têtu","Pédagogie","Marron","Cassoulet","Cidre","PHP"
"Traoré","Louis","QuantumLeap","IT Support","Photographie",14,"Procrastination","Rigueur","Turquoise","Pâtes Carbonara","Eau gazeuse","SQL"
"Davis","Emily","AquaSphere","Business Intelligence","Natation",1,"Naïveté","Créativité","Rose","Pizza","Jus de mangue","Python"
"Sow","Pierre","CodeForge","Dev Web","Cuisine",12,"Introverti","Humour","Bleu","Ramen","Thé","JavaScript"
"Wilson","Chloé","CyberGuard","Mobile","Échecs",7,"Hypersensibilité","Adaptabilité","Jaune","Yassa Poulet","Café","Kotlin"
"Petit","John","SmartGrid","IA","Dessin",3,"Trop exigeant","Autonomie","Vert","Thieboudienne","Coca-Cola","Python"
Diallo,Fatoumata,AgriTech+,Développement Mobile,Natation,8,Impulsivité,Sens de l'humour,Bleu,Curry,Café,Kotlin
Ndiaye,Amadou,FinTrack,Data Science,Randonnée,12,Procrastination,Persévérance,Vert,Thieboudienne,Jus d'orange,Python
Smith,John,EduBoost,Développement Web,Gaming,3,Manque de confiance,Créativité,Rouge,Burger,Soda,JavaScript
Garcia,Sophia,SafeCity,Cybersécurité,Lecture,6,Susceptibilité,Rigueur,Blanc,Sushi,Eau minérale,C#
Durand,Lucas,HealthConnect,DevOps,Bricolage,9,Entêtement,Esprit d'équipe,Gris,Lasagnes,Thé glacé,Go
Konaté,Khadija,SmartLogistics,Cloud Computing,Cuisine,5,Impatience,Adaptabilité,Rose,Couscous,Smoothie,Java
Johnson,Emily,GreenEnergy,Intelligence Artificielle,Yoga,10,Perfectionnisme,Autonomie,Violet,Salade Composée,Jus de pomme,Python
Dubois,Pierre,CyberGuard,Développement Web,Coding,4,Timidité,Empathie,Noir,Pizza,Eau gazeuse,PHP
Traoré,Mariam,DataPulse,Data Science,Musique,7,Désorganisation,Optimisme,Orange,Poulet Yassa,Café glacé,SQL
Williams,Michael,FutureDev,Développement Mobile,Voyage,11,Colérique,Curiosité,Cyan,Tacos,Limonade,Swift
Martin,Chloé,CodeCrafters,UI/UX Design,Dessin,2,Naïveté,Honnêteté,Jaune,Pâtes Carbonara,Jus de mangue,TypeScript
Sow,Oumar,InnovateX,Blockchain,Football,8,Égoïsme,Leadership,Marron,Riz Cantonais,Jus de fruits,Rust
Jones,Sarah,VisionAI,Intelligence Artificielle,Écriture,14,Impulsivité,Patience,Bleu,Tajine,Eau minérale,Python
Bernard,Antoine,EcoSolutions,Cloud Computing,Jardinage,1,Procrastination,Ponctualité,Vert,Paella,Thé,C++
Camara,Aminata,UrbanPlan,Développement Web,Danse,5,Perfectionnisme,Sens de l'humour,Rouge,Crêpes,Jus d'orange,JavaScript
Miller,David,QuantumLeap,Data Science,Natation,13,Susceptibilité,Persévérance,Blanc,Sushi,Soda,Python
Thomas,Léa,TerraLink,DevOps,Lecture,7,Entêtement,Créativité,Gris,Burger,Eau gazeuse,Go
Keita,Mamadou,NexusSphere,Cybersécurité,Gaming,10,Impatience,Rigueur,Rose,Thieboudienne,Smoothie,C#
Brown,Olivia,OptiFlow,Développement Mobile,Théâtre,4,Timidité,Esprit d'équipe,Violet,Lasagnes,Jus de pomme,Kotlin
Lopez,Gabriel,StreamVault,Intelligence Artificielle,Bricolage,9,Désorganisation,Adaptabilité,Noir,Couscous,Café glacé,Python
Diop,Aïcha,Connectify,Développement Web,Coding,6,Manque de confiance,Autonomie,Orange,Pizza,Limonade,PHP
Davis,Jessica,SynapseAI,Data Science,Photographie,11,Colérique,Empathie,Cyan,Poulet Yassa,Jus de mangue,SQL
Moreau,Jules,BioSphere,Cloud Computing,Randonnée,3,Naïveté,Optimisme,Jaune,Tacos,Jus de fruits,C++
Touré,Diariata,MegaBuild,UI/UX Design,Musique,15,Égoïsme,Curiosité,Marron,Riz Cantonais,Eau minérale,TypeScript
Wilson,Mia,SolarHarvest,Robotique,Yoga,0,Procrastination,Leadership,Bleu,Curry,Thé,Rust
Petit,Louis,AgriTech+,Développement Mobile,Danse,8,Impulsivité,Honnêteté,Vert,Thieboudienne,Jus d'orange,Kotlin
Garcia,Isabella,FinTrack,Data Science,Lecture,12,Perfectionnisme,Persévérance,Rouge,Sushi,Soda,Python
Perrin,Arthur,EduBoost,Développement Web,Gaming,3,Susceptibilité,Créativité,Blanc,Burger,Eau gazeuse,JavaScript
Gueye,Sokhna,SafeCity,Cybersécurité,Voyage,6,Entêtement,Rigueur,Gris,Lasagnes,Thé glacé,C#
Anderson,William,HealthConnect,DevOps,Jardinage,9,Impatience,Esprit d'équipe,Rose,Couscous,Smoothie,Go
Diarra,Fanta,SmartLogistics,Cloud Computing,Cuisine,5,Timidité,Adaptabilité,Violet,Poulet Yassa,Jus de pomme,Java
Clark,Amelia,GreenEnergy,Intelligence Artificielle,Écriture,10,Désorganisation,Autonomie,Noir,Salade Composée,Café glacé,Python
