Nom,Prénom,Projet,Spécialité,Hobby,Nombre d'années d'expérience,Défaut,Qualité,Couleur préférée,Plat préféré,Boisson préférée,Langage préféré
Léa, Simon, SmartGrid, DevOps, Musique, 12, Colère facile, Sens de l'humour, Vert, Curry, Vin, Ruby
Ibrahima, Lefebvre, CyberGuard, Cybersécurité, Photographie, 0, Orgueil, Loyauté, Rouge, Pizza, Chocolat chaud, Rust
Amina, Roux, RoboAssist, Développement Mobile, Lecture, 6, Bavard, Esprit d'équipe, Noir, Pâtes Carbonara, Jus de pomme, Kotlin
Alexandre, David, DataLens, Intelligence Artificielle, Cuisine, 3, Maniaque, Patience, Jaune, Ramen, Milkshake, TypeScript
Chloe, Fournier, GreenWave, Data Science, Échecs, 11, Impatience, Rigueur, Bleu, Couscous, Café, Python
Moussa, Girard, UrbanFlow, Cloud Computing, Course à pied, 8, Procrastination, Empathie, Vert, Sushi, Eau, Scala
Sophie, Martin, ConnectMe, Data Science, Gaming, 14, Entêtement, Proactivité, Rouge, Burger, Bière, R
Thierno, Thomas, InnovateHub, Développement Web, Danse, 7, Timidité, Créativité, Noir, Lasagnes, Smoothie, JavaScript
Manon, Petit, QuantumLeap, DevOps, Randonnée, 2, Impulsivité, Organisation, Jaune, Thiéboudienne, Boisson énergisante, Go
Sékou, Robert, VisionAI, Cybersécurité, Yoga, 9, Sensible, Fiabilité, Bleu, Paella, Thé, C++
Emma, Richard, AutoPilot, Développement Mobile, Jardinage, 4, Tête en l'air, Pédagogie, Rose, Tacos, Lait, Swift
Adama, Durand, BioSense, Intelligence Artificielle, Dessin, 1, Naïveté, Curiosité, Vert, Crêpes, Coca-Cola, Python
Clara, Leroy, GlobalReach, Data Science, Coding, 10, Distrait, Adaptabilité, Rouge, Grillades, Limonade, C#
Mamadou, Moreau, NextGen, Développement Web, Voyage, 5, Perfectionnisme, Persévérance, Noir, Fondue, Jus d'orange, PHP
Jules, Simon, AgriTech+, DevOps, Musique, 12, Colère facile, Sens de l'humour, Jaune, Poulet Yassa, Vin, Ruby
Aïcha, Lefebvre, SafeCity, Cybersécurité, Photographie, 0, Orgueil, Loyauté, Bleu, Curry, Chocolat chaud, Rust
Raphaël, Roux, EduBoost, Développement Mobile, Lecture, 6, Bavard, Esprit d'équipe, Vert, Pizza, Jus de pomme, Kotlin
Inès, David, FinTrack, Intelligence Artificielle, Cuisine, 3, Maniaque, Patience, Rouge, Pâtes Carbonara, Milkshake, TypeScript
Louis, Fournier, HealthCareX, Data Science, Échecs, 11, Impatience, Rigueur, Noir, Ramen, Café, Python
Chloé, Girard, EcoDrive, Cloud Computing, Course à pied, 8, Procrastination, Empathie, Jaune, Couscous, Eau, Scala
Ambre, Martin, SmartGrid, Data Science, Gaming, 14, Entêtement, Proactivité, Bleu, Sushi, Bière, R
Abdoulaye, Thomas, CyberGuard, Développement Web, Danse, 7, Timidité, Créativité, Rose, Burger, Smoothie, JavaScript
Sacha, Petit, RoboAssist, DevOps, Randonnée, 2, Impulsivité, Organisation, Vert, Lasagnes, Boisson énergisante, Go
Julia, Robert, DataLens, Cybersécurité, Yoga, 9, Sensible, Fiabilité, Rouge, Thiéboudienne, Thé, C++
Modibo, Richard, GreenWave, Développement Mobile, Jardinage, 4, Tête en l'air, Pédagogie, Noir, Paella, Lait, Swift
Romane, Durand, UrbanFlow, Intelligence Artificielle, Dessin, 1, Naïveté, Curiosité, Jaune, Tacos, Coca-Cola, Python
Bakary, Leroy, ConnectMe, Data Science, Coding, 10, Distrait, Adaptabilité, Bleu, Crêpes, Limonade, C#
Thierno, Moreau, InnovateHub, Développement Web, Voyage, 5, Perfectionnisme, Persévérance, Rose, Grillades, Jus d'orange, PHP
Khadija, Simon, QuantumLeap, DevOps, Musique, 12, Colère facile, Sens de l'humour, Vert, Fondue, Vin, Ruby
Paul, Lefebvre, VisionAI, Cybersécurité, Photographie, 0, Orgueil, Loyauté, Rouge, Poulet Yassa, Chocolat chaud, Rust
Anna, Roux, AutoPilot, Développement Mobile, Lecture, 6, Bavard, Esprit d'équipe, Noir, Curry, Jus de pomme, Kotlin
Liam, David, BioSense, Intelligence Artificielle, Cuisine, 3, Maniaque, Patience, Jaune, Pizza, Milkshake, TypeScript
Kone,Fatou,EduBoost,Data,Danse,8,Bavardage,Empathie,Vert,Tajine,Eau,Python
Dupont,Lucas,AIInnovate,IA,Coding,12,Têtu,Persévérance,Bleu,Sushi,Café,Python
Diallo,Aïcha,HealthConnect,Mobile,Voyage,5,Distraction,Autonomie,Violet,Couscous,Thé,Swift
Smith,Pierre,SafeCity,Dev Web,Gaming,3,Impatience,Créativité,Rouge,Burger,Soda,JavaScript
Ndiaye,Manon,FinTrack,Business Analyst,Lecture,7,Perfectionnisme,Organisation,Gris,Salade,Jus d'orange,SQL
Traoré,Omar,AgriTech+,Cloud,Jardinage,10,Rigide,Rigueur,Marron,Thieboudienne,Eau,Java
Martin,Sophie,CyberGuard,Cybersécurité,Échecs,6,Sensible,Adaptabilité,Noir,Pizza,Bière,C#
Cissé,David,SmartLogistics,DevOps,Vélo,9,Procrastination,Proactivité,Jaune,Steak frites,Coca-Cola,Go
Johnson,Emma,E-CommerceX,UI/UX,Dessin,4,Timidité,Créativité,Rose,Crêpes,Smoothies,TypeScript
Bernard,Moussa,DataPulse,Data,Musique,11,Curiosité excessive,Curiosité,Bleu,Ramen,Café,Python
Williams,Laura,GreenEnergy,Dev Web,Randonnée,2,Indécis,Esprit d'équipe,Vert,Pâtes,Limonade,PHP
Thomas,Alex,MobileGenius,Mobile,Football,0,Bavardage,Patience,Orange,Poulet Yassa,Eau,Kotlin
Petit,Olivia,IoTConnect,IA,Coding,14,Impatience,Résilience,Blanc,Lasagnes,Vin,Rust
Garcia,Noah,WebSolutions,Cloud,Gaming,7,Perfectionnisme,Organisation,Bleu,Sushi,Thé,JavaScript
Miller,Sofia,FinTrack,Business Analyst,Lecture,5,Distraction,Autonomie,Jaune,Salade,Jus d'orange,SQL
Davis,Chloé,AgriTech+,DevOps,Jardinage,8,Rigide,Rigueur,Vert,Thieboudienne,Eau gazeuse,Bash
Kim,Léo,CyberGuard,Cybersécurité,Échecs,3,Sensible,Adaptabilité,Noir,Pizza,Bière,C#
Lee,Anya,SmartLogistics,Dev Web,Vélo,1,Procrastination,Proactivité,Rouge,Steak frites,Coca-Cola,PHP
Chen,Kenji,E-CommerceX,UI/UX,Dessin,13,Timidité,Créativité,Rose,Crêpes,Smoothies,TypeScript
Wang,Mei,DataPulse,Data,Musique,6,Curiosité excessive,Curiosité,Violet,Ramen,Café,Python
Rodriguez,Ricardo,GreenEnergy,DevOps,Randonnée,10,Indécis,Esprit d'équipe,Marron,Pâtes,Limonade,Go
Hernandez,Elena,MobileGenius,Mobile,Danse,2,Bavardage,Patience,Orange,Poulet Yassa,Eau,Swift
Lopez,Liam,IoTConnect,IA,Coding,15,Impatience,Résilience,Bleu,Lasagnes,Vin,Rust
Dupont,Sophie,SafeCity,Dev Web,Lecture,4,Perfectionnisme,Organisation,Gris,Burger,Soda,JavaScript
Martin,Jean,FinTrack,Business Analyst,Football,9,Distraction,Autonomie,Vert,Couscous,Jus d'orange,SQL
Bernard,Marie,AgriTech+,Cloud,Jardinage,1,Rigide,Rigueur,Jaune,Thieboudienne,Eau,Java
Thomas,Lucas,CyberGuard,Cybersécurité,Gaming,11,Sensible,Adaptabilité,Noir,Pizza,Bière,C#
Petit,Manon,SmartLogistics,DevOps,Musique,6,Procrastination,Proactivité,Rose,Steak frites,Coca-Cola,Go
Diallo,Pierre,E-CommerceX,UI/UX,Dessin,8,Timidité,Créativité,Violet,Crêpes,Smoothies,TypeScript
Traoré,Emma,DataPulse,Data,Voyage,13,Curiosité excessive,Curiosité,Bleu,Ramen,Café,Python
Ndiaye,Louis,GreenEnergy,Dev Web,Randonnée,5,Indécis,Esprit d'équipe,Marron,Pâtes,Limonade,PHP
Cissé,Fatou,MobileGenius,Mobile,Danse,10,Bavardage,Patience,Orange,Poulet Yassa,Eau,Kotlin
Keita,Adama,IoTConnect,IA,Coding,2,Impatience,Résilience,Blanc,Lasagnes,Vin,Rust
Kone,Sarah,WebSolutions,Cloud,Lecture,7,Perfectionnisme,Organisation,Gris,Sushi,Thé,JavaScript
Smith,Paul,FinTrack,Business Analyst,Football,12,Distraction,Autonomie,Jaune,Salade,Jus d'orange,SQL
Johnson,Clara,AgriTech+,DevOps,Jardinage,4,Rigide,Rigueur,Vert,Thieboudienne,Eau gazeuse,Bash
Williams,David,CyberGuard,Cybersécurité,Échecs,9,Sensible,Adaptabilité,Noir,Pizza,Bière,C#
Thomas,Laura,SmartLogistics,Dev Web,Vélo,1,Procrastination,Proactivité,Rouge,Steak frites,Coca-Cola,PHP
Petit,Alex,E-CommerceX,UI/UX,Dessin,14,Timidité,Créativité,Rose,Crêpes,Smoothies,TypeScript
Garcia,Olivia,DataPulse,Data,Musique,6,Curiosité excessive,Curiosité,Violet,Ramen,Café,Python
Miller,Noah,GreenEnergy,DevOps,Randonnée,11,Indécis,Esprit d'équipe,Marron,Pâtes,Limonade,Go
Davis,Liam,MobileGenius,Mobile,Danse,3,Bavardage,Patience,Orange,Poulet Yassa,Eau,Swift
Kim,Sofia,IoTConnect,IA,Gaming,0,Impatience,Résilience,Bleu,Lasagnes,Vin,Rust
Lee,Chloé,WebSolutions,Cloud,Lecture,8,Perfectionnisme,Organisation,Gris,Sushi,Thé,JavaScript
Chen,Léo,FinTrack,Business Analyst,Football,13,Distraction,Autonomie,Jaune,Salade,Jus d'orange,SQL
Wang,Anya,AgriTech+,DevOps,Jardinage,5,Rigide,Rigueur,Vert,Thieboudienne,Eau gazeuse,Bash
Rodriguez,Kenji,CyberGuard,Cybersécurité,Échecs,10,Sensible,Adaptabilité,Noir,Pizza,Bière,C#
Hernandez,Mei,SmartLogistics,Dev Web,Vélo,2,Procrastination,Proactivité,Rouge,Steak frites,Coca-Cola,PHP
Lopez,Ricardo,E-CommerceX,UI/UX,Dessin,15,Timidité,Créativité,Rose,Crêpes,Smoothies,TypeScript
Dupont,Elena,DataPulse,Data,Musique,7,Curiosité excessive,Curiosité,Violet,Ramen,Café,Python
Martin,Pierre,GreenEnergy,DevOps,Randonnée,12,Indécis,Esprit d'équipe,Marron,Pâtes,Limonade,Go
Bernard,Sophie,MobileGenius,Mobile,Danse,4,Bavardage,Patience,Orange,Poulet Yassa,Eau,Swift
Thomas,Jean,IoTConnect,IA,Coding,9,Impatience,Résilience,Blanc,Lasagnes,Vin,Rust
Petit,Marie,WebSolutions,Cloud,Lecture,1,Perfectionnisme,Organisation,Gris,Sushi,Thé,JavaScript
Diallo,Lucas,FinTrack,Business Analyst,Football,6,Distraction,Autonomie,Jaune,Salade,Jus d'orange,SQL
Traoré,Manon,AgriTech+,DevOps,Jardinage,11,Rigide,Rigueur,Vert,Thieboudienne,Eau gazeuse,Bash
Ndiaye,Emma,CyberGuard,Cybersécurité,Gaming,3,Sensible,Adaptabilité,Noir,Pizza,Bière,C#
Cissé,Louis,SmartLogistics,Dev Web,Musique,8,Procrastination,Proactivité,Rose,Steak frites,Coca-Cola,PHP
Keita,Fatou,E-CommerceX,UI/UX,Dessin,0,Timidité,Créativité,Violet,Crêpes,Smoothies,TypeScript
Kone,Omar,DataPulse,Data,Voyage,14,Curiosité excessive,Curiosité,Bleu,Ramen,Café,Python
Smith,Aïcha,GreenEnergy,DevOps,Randonnée,5,Indécis,Esprit d'équipe,Marron,Pâtes,Limonade,Go
Johnson,Moussa,MobileGenius,Mobile,Danse,10,Bavardage,Patience,Orange,Poulet Yassa,Eau,Kotlin
Williams,Adama,IoTConnect,IA,Coding,2,Impatience,Résilience,Blanc,Lasagnes,Vin,Rust
Thomas,Sarah,WebSolutions,Cloud,Lecture,7,Perfectionnisme,Organisation,Gris,Sushi,Thé,JavaScript
Petit,Paul,FinTrack,Business Analyst,Football,12,Distraction,Autonomie,Jaune,Salade,Jus d'orange,SQL
Garcia,Clara,AgriTech+,DevOps,Jardinage,4,Rigide,Rigueur,Vert,Thieboudienne,Eau gazeuse,Bash
Miller,David,CyberGuard,Cybersécurité,Échecs,9,Sensible,Adaptabilité,Noir,Pizza,Bière,C#
Davis,Laura,SmartLogistics,Dev Web,Vélo,1,Procrastination,Proactivité,Rouge,Steak frites,Coca-Cola,PHP
Kim,Alex,E-CommerceX,UI/UX,Dessin,14,Timidité,Créativité,Rose,Crêpes,Smoothies,TypeScript
Lee,Olivia,DataPulse,Data,Musique,6,Curiosité excessive,Curiosité,Violet,Ramen,Café,Python
Chen,Noah,GreenEnergy,DevOps,Randonnée,11,Indécis,Esprit d'équipe,Marron,Pâtes,Limonade,Go
Wang,Liam,MobileGenius,Mobile,Danse,3,Bavardage,Patience,Orange,Poulet Yassa,Eau,Swift
Rodriguez,Sofia,IoTConnect,IA,Gaming,0,Impatience,Résilience,Bleu,Lasagnes,Vin,Rust
Hernandez,Chloé,WebSolutions,Cloud,Lecture,8,Perfectionnisme,Organisation,Gris,Sushi,Thé,JavaScript
Lopez,Léo,FinTrack,Business Analyst,Football,13,Distraction,Autonomie,Jaune,Salade,Jus d'orange,SQL
Dupont,Anya,AgriTech+,DevOps,Jardinage,5,Rigide,Rigueur,Vert,Thieboudienne,Eau gazeuse,Bash
Martin,Kenji,CyberGuard,Cybersécurité,Échecs,10,Sensible,Adaptabilité,Noir,Pizza,Bière,C#
Bernard,Mei,SmartLogistics,Dev Web,Vélo,2,Procrastination,Proactivité,Rouge,Steak frites,Coca-Cola,PHP
Thomas,Ricardo,E-CommerceX,UI/UX,Dessin,15,Timidité,Créativité,Rose,Crêpes,Smoothies,TypeScript
Petit,Elena,DataPulse,Data,Musique,7,Curiosité excessive,Curiosité,Violet,Ramen,Café,Python
Diallo,Pierre,GreenEnergy,DevOps,Randonnée,12,Indécis,Esprit d'équipe,Marron,Pâtes,Limonade,Go
Traoré,Sophie,MobileGenius,Mobile,Danse,4,Bavardage,Patience,Orange,Poulet Yassa,Eau,Swift
Ndiaye,Jean,IoTConnect,IA,Coding,9,Impatience,Résilience,Blanc,Lasagnes,Vin,Rust
Cissé,Marie,WebSolutions,Cloud,Lecture,1,Perfectionnisme,Organisation,Gris,Sushi,Thé,JavaScript
Keita,Lucas,FinTrack,Business Analyst,Football,6,Distraction,Autonomie,Jaune,Salade,Jus d'orange,SQL
Kone,Manon,AgriTech+,DevOps,Jardinage,11,Rigide,Rigueur,Vert,Thieboudienne,Eau gazeuse,Bash
Smith,Emma,CyberGuard,Cybersécurité,Gaming,3,Sensible,Adaptabilité,Noir,Pizza,Bière,C#
Johnson,Louis,SmartLogistics,Dev Web,Musique,8,Procrastination,Proactivité,Rose,Steak frites,Coca-Cola,PHP
Williams,Fatou,E-CommerceX,UI/UX,Dessin,0,Timidité,Créativité,Violet,Crêpes,Smoothies,TypeScript
Thomas,Omar,DataPulse,Data,Voyage,14,Curiosité excessive,Curiosité,Bleu,Ramen,Café,Python
Petit,Aïcha,GreenEnergy,DevOps,Randonnée,5,Indécis,Esprit d'équipe,Marron,Pâtes,Limonade,Go
Garcia,Moussa,MobileGenius,Mobile,Danse,10,Bavardage,Patience,Orange,Poulet Yassa,Eau,Kotlin
Dubois,Sophie,GreenPulse,Data Science,Natation,8,Perfectionniste,Sociable,Rouge,Sushi,Jus de Pomme,Python
Kim,Moussa,RoboAssist,Développement Mobile,Vélo,1,Naïf,Enthousiaste,Orange,Poulet Yassa,Eau,Java
Moreau,Fatima,CyberGuard,Cybersécurité,Gaming,14,Impatient,Rigoureux,Bleu,Couscous,Café,JavaScript
Fofana,David,SmartGrid,DevOps,Lecture,11,Bavard,Pédagogue,Gris,Tajine,Eau pétillante,PHP
Santos,Youssef,HealthConnect,Machine Learning,Coding,3,Anxieux,Persévérant,Noir,Ramen,Thé Vert,Go
Nguyen,Marie,FinTrack,Cloud Computing,Musique,7,Timide,Adaptable,Rose,Salade Composée,Lait,Rust
Leroy,Jean,EduBoost,UI/UX Design,Voyage,9,Têtu,Optimiste,Jaune,Pizza,Jus de Mangue,C#
Kim,Maya,AgriTech+,Ingénierie Logicielle,Dessin,5,Indécis,Créatif,Vert,Pâtes Carbonara,Smoothie,TypeScript
Becker,Omar,DataInsight,Big Data,Randonnée,0,Procrastinateur,Curieux,Violet,Burger,Coca-Cola,Swift
Johnson,Sarah,SafeCity,Qualité Logicielle,Cuisine,12,Sensible,Loyal,Marron,Thieboudienne,Jus d'Orange,Kotlin
Touré,Alex,MedBot,Développement Web,Jardinage,2,Maniaque,Organisé,Blanc,Kebab,Limonade,SQL
O'Connell,Clara,AutoDrive,Intelligence Artificielle,Échecs,10,Lunatique,Fiable,Cyan,Lasagnes,Chocolat Chaud,C++
Ahmed,Samira,SpacePort,Consultant Tech,Yoga,6,Distrait,Patient,Magenta,Curry,Eau,Bash
Coulibaly,Théo,TransLog,Product Owner,Athlétisme,13,Impulsif,Déterminé,Bleu,Grillades,Thé Vert,Python
Wang,Lamine,OceanGuard,Réseaux,Chant,4,Perfectionniste,Autonome,Rouge,Sushi,Jus de Pomme,JavaScript
Jensen,Fatou,CloudFlow,Blockchain,Bénévolat,15,Superficiel,Communicatif,Noir,Pizza,Café,PHP
Kamara,Kevin,BioSense,Data Science,Football,8,Têtu,Rigoureux,Orange,Couscous,Eau pétillante,Go
Nakamura,Léa,EduLearn,Développement Mobile,Gaming,1,Naïf,Enthousiaste,Vert,Poulet Yassa,Lait,Rust
Silva,Aliou,FutureFarm,Cybersécurité,Lecture,11,Impatient,Pédagogue,Gris,Tajine,Jus de Mangue,C#
Moreau,Jade,GlobalView,DevOps,Coding,3,Anxieux,Persévérant,Jaune,Ramen,Smoothie,TypeScript
Schmidt,Marc,UrbanSense,Machine Learning,Musique,7,Timide,Adaptable,Rose,Salade Composée,Coca-Cola,Swift
Dubois,Camille,QuantumSecure,Cloud Computing,Voyage,9,Indécis,Optimiste,Violet,Burger,Limonade,Kotlin
Mbaye,Idrissa,PowerNet,UI/UX Design,Dessin,5,Procrastinateur,Créatif,Marron,Pâtes Carbonara,Chocolat Chaud,SQL
Singh,Sofia,AgriTech+,Ingénierie Logicielle,Randonnée,0,Bavard,Curieux,Blanc,Thieboudienne,Eau,C++
Diallo,Rayan,SafeCity,Qualité Logicielle,Cuisine,12,Sensible,Loyal,Cyan,Kebab,Thé Vert,Python
García,Juliette,MedBot,Développement Web,Jardinage,2,Maniaque,Organisé,Magenta,Lasagnes,Jus de Pomme,JavaScript
Akhtar,Amadou,AutoDrive,Intelligence Artificielle,Échecs,10,Lunatique,Fiable,Bleu,Curry,Café,PHP
Kouakou,Chloé,SpacePort,Consultant Tech,Yoga,6,Distrait,Patient,Rouge,Grillades,Eau pétillante,Go
Lopez,Yacine,TransLog,Product Owner,Athlétisme,13,Impulsif,Déterminé,Noir,Sushi,Lait,Rust
Bernard,Inès,OceanGuard,Réseaux,Chant,4,Perfectionniste,Autonome,Orange,Pizza,Jus de Mangue,C#
Wang,Lucas,CloudFlow,Blockchain,Bénévolat,15,Superficiel,Communicatif,Vert,Couscous,Smoothie,TypeScript
Chen,Assia,BioSense,Data Science,Football,8,Têtu,Rigoureux,Gris,Poulet Yassa,Coca-Cola,Swift
Martin,Malik,EduLearn,Développement Mobile,Gaming,1,Naïf,Enthousiaste,Jaune,Tajine,Limonade,Kotlin
Johnson,Emma,FutureFarm,Cybersécurité,Lecture,11,Impatient,Pédagogue,Rose,Ramen,Chocolat Chaud,SQL
Moreau,Sophie,GlobalView,DevOps,Coding,3,Anxieux,Persévérant,Violet,Salade Composée,Eau,C++
Traoré,Moussa,UrbanSense,Machine Learning,Musique,7,Timide,Adaptable,Marron,Burger,Thé Vert,Python
Rossi,Pierre,QuantumSecure,Cloud Computing,Voyage,9,Indécis,Optimiste,Blanc,Pâtes Carbonara,Jus de Pomme,JavaScript
Schmidt,Fatima,PowerNet,UI/UX Design,Dessin,5,Procrastinateur,Créatif,Cyan,Thieboudienne,Café,PHP
Kim,Kenji,AgriTech+,Ingénierie Logicielle,Randonnée,0,Bavard,Curieux,Magenta,Kebab,Eau pétillante,Go
Singh,Aisha,SafeCity,Qualité Logicielle,Cuisine,12,Sensible,Loyal,Bleu,Lasagnes,Lait,Rust
Diallo,David,MedBot,Développement Web,Jardinage,2,Maniaque,Organisé,Rouge,Curry,Jus de Mangue,C#
Leroy,Youssef,AutoDrive,Intelligence Artificielle,Échecs,10,Lunatique,Fiable,Noir,Grillades,Smoothie,TypeScript
Chen,Marie,SpacePort,Consultant Tech,Yoga,6,Distrait,Patient,Orange,Sushi,Coca-Cola,Swift
Silva,Anna,TransLog,Product Owner,Athlétisme,13,Impulsif,Déterminé,Vert,Pizza,Limonade,Kotlin
Johnson,Jean,OceanGuard,Réseaux,Chant,4,Perfectionniste,Autonome,Gris,Couscous,Chocolat Chaud,SQL
Konaté,Maya,CloudFlow,Blockchain,Bénévolat,15,Superficiel,Communicatif,Jaune,Poulet Yassa,Eau,C++
Martin,Omar,BioSense,Data Science,Football,8,Têtu,Rigoureux,Rose,Tajine,Thé Vert,Python
Müller,Sarah,EduLearn,Développement Mobile,Gaming,1,Naïf,Enthousiaste,Violet,Ramen,Jus de Pomme,JavaScript
Nakamura,Alex,FutureFarm,Cybersécurité,Lecture,11,Impatient,Pédagogue,Marron,Salade Composée,Café,PHP
Coulibaly,Clara,GlobalView,DevOps,Coding,3,Anxieux,Persévérant,Blanc,Burger,Eau pétillante,Go
Dupont,Samira,UrbanSense,Machine Learning,Musique,7,Timide,Adaptable,Cyan,Pâtes Carbonara,Lait,Rust
Bernard,Théo,QuantumSecure,Cloud Computing,Voyage,9,Indécis,Optimiste,Magenta,Thieboudienne,Jus de Mangue,C#
Garcia,Lamine,PowerNet,UI/UX Design,Dessin,5,Procrastinateur,Créatif,Bleu,Kebab,Smoothie,TypeScript
Wang,Fatou,AgriTech+,Ingénierie Logicielle,Randonnée,0,Bavard,Curieux,Rouge,Lasagnes,Coca-Cola,Swift
Cissé,Kevin,SafeCity,Qualité Logicielle,Cuisine,12,Sensible,Loyal,Noir,Curry,Limonade,Kotlin
Petit,Léa,MedBot,Développement Web,Jardinage,2,Maniaque,Organisé,Orange,Grillades,Chocolat Chaud,SQL
Mbaye,Aliou,AutoDrive,Intelligence Artificielle,Échecs,10,Lunatique,Fiable,Vert,Sushi,Eau,C++
Sow,Jade,SpacePort,Consultant Tech,Yoga,6,Distrait,Patient,Gris,Pizza,Thé Vert,Python
Touré,Marc,TransLog,Product Owner,Athlétisme,13,Impulsif,Déterminé,Jaune,Couscous,Jus de Pomme,JavaScript
Moreau,Camille,OceanGuard,Réseaux,Chant,4,Perfectionniste,Autonome,Rose,Poulet Yassa,Café,PHP
Kamara,Idrissa,CloudFlow,Blockchain,Bénévolat,15,Superficiel,Communicatif,Violet,Tajine,Eau pétillante,Go
García,Sofia,BioSense,Data Science,Football,8,Têtu,Rigoureux,Marron,Ramen,Lait,Rust
Ahmed,Rayan,EduLearn,Développement Mobile,Gaming,1,Naïf,Enthousiaste,Blanc,Salade Composée,Jus de Mangue,C#
Santos,Juliette,FutureFarm,Cybersécurité,Lecture,11,Impatient,Pédagogue,Cyan,Burger,Smoothie,TypeScript
Akhtar,Amadou,GlobalView,DevOps,Coding,3,Anxieux,Persévérant,Magenta,Pâtes Carbonara,Coca-Cola,Swift
Becker,Chloé,UrbanSense,Machine Learning,Musique,7,Timide,Adaptable,Bleu,Thieboudienne,Limonade,Kotlin
Nguyen,Yacine,QuantumSecure,Cloud Computing,Voyage,9,Indécis,Optimiste,Rouge,Kebab,Chocolat Chaud,SQL
Kouakou,Inès,PowerNet,UI/UX Design,Dessin,5,Procrastinateur,Créatif,Noir,Lasagnes,Eau,C++
Fofana,Lucas,AgriTech+,Ingénierie Logicielle,Randonnée,0,Bavard,Curieux,Orange,Curry,Thé Vert,Python
Lopez,Assia,SafeCity,Qualité Logicielle,Cuisine,12,Sensible,Loyal,Vert,Grillades,Jus de Pomme,JavaScript
Jensen,Malik,MedBot,Développement Web,Jardinage,2,Maniaque,Organisé,Gris,Sushi,Café,PHP
O'Connell,Emma,AutoDrive,Intelligence Artificielle,Échecs,10,Lunatique,Fiable,Jaune,Pizza,Eau pétillante,Go
Dubois,Sophie,SpacePort,Consultant Tech,Yoga,6,Distrait,Patient,Rose,Couscous,Lait,Rust
Kim,Moussa,TransLog,Product Owner,Athlétisme,13,Impulsif,Déterminé,Violet,Poulet Yassa,Jus de Mangue,C#
Moreau,Fatima,OceanGuard,Réseaux,Chant,4,Perfectionniste,Autonome,Marron,Tajine,Smoothie,TypeScript
Fofana,David,CloudFlow,Blockchain,Bénévolat,15,Superficiel,Communicatif,Blanc,Ramen,Coca-Cola,Swift
Santos,Youssef,BioSense,Data Science,Football,8,Têtu,Rigoureux,Cyan,Salade Composée,Limonade,Kotlin
Nguyen,Marie,EduLearn,Développement Mobile,Gaming,1,Naïf,Enthousiaste,Magenta,Burger,Chocolat Chaud,SQL
Leroy,Jean,FutureFarm,Cybersécurité,Lecture,11,Impatient,Pédagogue,Bleu,Pâtes Carbonara,Eau,C++
Kim,Maya,GlobalView,DevOps,Coding,3,Anxieux,Persévérant,Rouge,Thieboudienne,Thé Vert,Python
Becker,Omar,UrbanSense,Machine Learning,Musique,7,Timide,Adaptable,Noir,Kebab,Jus de Pomme,JavaScript
Johnson,Sarah,QuantumSecure,Cloud Computing,Voyage,9,Indécis,Optimiste,Orange,Lasagnes,Café,PHP
Touré,Alex,PowerNet,UI/UX Design,Dessin,5,Procrastinateur,Créatif,Vert,Curry,Eau pétillante,Go
O'Connell,Clara,AgriTech+,Ingénierie Logicielle,Randonnée,0,Bavard,Curieux,Gris,Grillades,Lait,Rust
Ahmed,Samira,SafeCity,Qualité Logicielle,Cuisine,12,Sensible,Loyal,Jaune,Sushi,Jus de Mangue,C#
Coulibaly,Théo,MedBot,Développement Web,Jardinage,2,Maniaque,Organisé,Rose,Pizza,Smoothie,TypeScript
Wang,Lamine,AutoDrive,Intelligence Artificielle,Échecs,10,Lunatique,Fiable,Violet,Couscous,Coca-Cola,Swift
Jensen,Fatou,SpacePort,Consultant Tech,Yoga,6,Distrait,Patient,Marron,Poulet Yassa,Limonade,Kotlin
Kamara,Kevin,TransLog,Product Owner,Athlétisme,13,Impulsif,Déterminé,Blanc,Tajine,Chocolat Chaud,SQL
Nakamura,Léa,OceanGuard,Réseaux,Chant,4,Perfectionniste,Autonome,Cyan,Ramen,Eau,C++
Silva,Aliou,CloudFlow,Blockchain,Bénévolat,15,Superficiel,Communicatif,Magenta,Salade Composée,Thé Vert,Python
Dupont,Sophie,EduBoost,Dev Web,Lecture,5,Impatient,Organisé,Bleu,Pizza,Eau,JavaScript
